config_id,W_FREE_DAY,W_SLOT_EVE,W_SLOT_DAY,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_266,0.1,0.5,0.85,0.6666666666666666,1.0,0.14,42.33333333333333,53.0,8.0,True
cfg_267,0.1,0.5,0.85,0.75,0.1,0.14,42.0,53.0,8.0,True
cfg_268,0.1,0.5,0.85,0.75,0.25,0.17,42.0,53.0,8.0,True
cfg_269,0.1,0.5,0.85,0.75,0.4,0.16,42.0,53.0,8.0,True
cfg_270,0.1,0.5,0.85,0.75,0.5499999999999999,0.14,42.0,53.0,8.0,True
cfg_271,0.1,0.5,0.85,0.75,0.7,0.13,42.0,53.0,8.0,True
cfg_272,0.1,0.5,0.85,0.75,0.85,0.15,42.0,53.0,8.0,True
cfg_273,0.1,0.5,0.85,0.75,1.0,0.13,42.0,53.0,8.0,True
cfg_274,0.1,0.5,0.85,0.8333333333333333,0.1,0.2,38.67777777777778,53.0,12.0,True
cfg_275,0.1,0.5,0.85,0.8333333333333333,0.25,0.15,41.66666666666667,53.0,8.0,True
cfg_276,0.1,0.5,0.85,0.8333333333333333,0.4,0.15,38.67777777777778,53.0,12.0,True
cfg_277,0.1,0.5,0.85,0.8333333333333333,0.5499999999999999,0.14,41.66666666666667,53.0,8.0,True
cfg_278,0.1,0.5,0.85,0.8333333333333333,0.7,0.14,41.66666666666667,53.0,8.0,True
cfg_279,0.1,0.5,0.85,0.8333333333333333,0.85,0.15,41.66666666666667,53.0,8.0,True
cfg_280,0.1,0.5,0.85,0.8333333333333333,1.0,0.14,41.66666666666667,53.0,8.0,True
cfg_281,0.1,0.5,0.85,0.9166666666666666,0.1,0.14,38.45555555555555,53.0,12.0,True
cfg_282,0.1,0.5,0.85,0.9166666666666666,0.25,0.15,41.33333333333333,53.0,8.0,True
cfg_283,0.1,0.5,0.85,0.9166666666666666,0.4,0.13,41.33333333333333,53.0,8.0,True
cfg_284,0.1,0.5,0.85,0.9166666666666666,0.5499999999999999,0.14,41.33333333333333,53.0,8.0,True
cfg_285,0.1,0.5,0.85,0.9166666666666666,0.7,0.15,41.33333333333333,53.0,8.0,True
cfg_286,0.1,0.5,0.85,0.9166666666666666,0.85,0.15,38.45555555555555,53.0,12.0,True
cfg_287,0.1,0.5,0.85,0.9166666666666666,1.0,0.15,41.33333333333333,53.0,8.0,True
cfg_288,0.1,0.5,0.85,1.0,0.1,0.14,41.00000000000001,53.0,8.0,True
cfg_289,0.1,0.5,0.85,1.0,0.25,0.14,41.00000000000001,53.0,8.0,True
cfg_290,0.1,0.5,0.85,1.0,0.4,0.18,41.00000000000001,53.0,8.0,True
cfg_291,0.1,0.5,0.85,1.0,0.5499999999999999,0.18,38.233333333333334,53.0,12.0,True
cfg_292,0.1,0.5,0.85,1.0,0.7,0.13,41.00000000000001,53.0,8.0,True
cfg_293,0.1,0.5,0.85,1.0,0.85,0.2,41.00000000000001,53.0,8.0,True
cfg_294,0.1,0.5,0.85,1.0,1.0,0.13,41.00000000000001,53.0,8.0,True
cfg_295,0.1,0.5,1.0,0.5,0.1,0.13,43.0,53.0,8.0,True
cfg_296,0.1,0.5,1.0,0.5,0.25,0.14,42.266666666666666,53.0,2.0,True
cfg_297,0.1,0.5,1.0,0.5,0.4,0.14,43.0,53.0,8.0,True
cfg_298,0.1,0.5,1.0,0.5,0.5499999999999999,0.16,43.0,53.0,8.0,True
cfg_299,0.1,0.5,1.0,0.5,0.7,0.18,43.0,53.0,8.0,True
cfg_300,0.1,0.5,1.0,0.5,0.85,0.15,39.56666666666666,53.0,12.0,True
cfg_301,0.1,0.5,1.0,0.5,1.0,0.13,43.0,53.0,8.0,True
cfg_302,0.1,0.5,1.0,0.5833333333333334,0.1,0.2,42.66666666666667,53.0,8.0,True
cfg_303,0.1,0.5,1.0,0.5833333333333334,0.25,0.15,40.877777777777794,53.0,2.0,True
cfg_304,0.1,0.5,1.0,0.5833333333333334,0.4,0.14,42.66666666666667,53.0,8.0,True
cfg_305,0.1,0.5,1.0,0.5833333333333334,0.5499999999999999,0.14,39.34444444444445,53.0,12.0,True
cfg_306,0.1,0.5,1.0,0.5833333333333334,0.7,0.14,42.66666666666667,53.0,8.0,True
cfg_307,0.1,0.5,1.0,0.5833333333333334,0.85,0.14,40.877777777777794,53.0,2.0,True
cfg_308,0.1,0.5,1.0,0.5833333333333334,1.0,0.15,40.877777777777794,53.0,2.0,True
cfg_309,0.1,0.5,1.0,0.6666666666666666,0.1,0.12,42.33333333333333,53.0,8.0,True
cfg_310,0.1,0.5,1.0,0.6666666666666666,0.25,0.14,42.33333333333333,53.0,8.0,True
cfg_311,0.1,0.5,1.0,0.6666666666666666,0.4,0.14,42.33333333333333,53.0,8.0,True
cfg_312,0.1,0.5,1.0,0.6666666666666666,0.5499999999999999,0.15,42.33333333333333,53.0,8.0,True
cfg_313,0.1,0.5,1.0,0.6666666666666666,0.7,0.14,42.33333333333333,53.0,8.0,True
cfg_314,0.1,0.5,1.0,0.6666666666666666,0.85,0.14,42.33333333333333,53.0,8.0,True
cfg_315,0.1,0.5,1.0,0.6666666666666666,1.0,0.19,39.12222222222222,53.0,12.0,True
cfg_316,0.1,0.5,1.0,0.75,0.1,0.15,42.0,53.0,8.0,True
cfg_317,0.1,0.5,1.0,0.75,0.25,0.16,42.0,53.0,8.0,True
cfg_318,0.1,0.5,1.0,0.75,0.4,0.15,38.9,53.0,12.0,True
cfg_319,0.1,0.5,1.0,0.75,0.5499999999999999,0.14,38.9,53.0,12.0,True
cfg_320,0.1,0.5,1.0,0.75,0.7,0.14,38.9,53.0,12.0,True
cfg_321,0.1,0.5,1.0,0.75,0.85,0.14,42.0,53.0,8.0,True
cfg_322,0.1,0.5,1.0,0.75,1.0,0.16,42.0,53.0,8.0,True
cfg_323,0.1,0.5,1.0,0.8333333333333333,0.1,0.14,41.66666666666667,53.0,8.0,True
cfg_324,0.1,0.5,1.0,0.8333333333333333,0.25,0.14,41.66666666666667,53.0,8.0,True
cfg_325,0.1,0.5,1.0,0.8333333333333333,0.4,0.21,41.66666666666667,53.0,8.0,True
cfg_326,0.1,0.5,1.0,0.8333333333333333,0.5499999999999999,0.16,38.67777777777778,53.0,12.0,True
cfg_327,0.1,0.5,1.0,0.8333333333333333,0.7,0.14,38.67777777777778,53.0,12.0,True
cfg_328,0.1,0.5,1.0,0.8333333333333333,0.85,0.15,38.67777777777778,53.0,12.0,True
cfg_329,0.1,0.5,1.0,0.8333333333333333,1.0,0.16,41.66666666666667,53.0,8.0,True
cfg_330,0.1,0.5,1.0,0.9166666666666666,0.1,0.14,41.33333333333333,53.0,8.0,True
cfg_331,0.1,0.5,1.0,0.9166666666666666,0.25,0.14,41.33333333333333,53.0,8.0,True
cfg_332,0.1,0.5,1.0,0.9166666666666666,0.4,0.13,38.09722222222222,53.0,12.0,True
cfg_333,0.1,0.5,1.0,0.9166666666666666,0.5499999999999999,0.15,41.33333333333333,53.0,8.0,True
cfg_334,0.1,0.5,1.0,0.9166666666666666,0.7,0.17,38.45555555555555,53.0,12.0,True
cfg_335,0.1,0.5,1.0,0.9166666666666666,0.85,0.15,41.33333333333333,53.0,8.0,True
cfg_336,0.1,0.5,1.0,0.9166666666666666,1.0,0.15,34.04166666666665,53.0,13.0,True
cfg_337,0.1,0.5,1.0,1.0,0.1,0.16,41.00000000000001,53.0,8.0,True
cfg_338,0.1,0.5,1.0,1.0,0.25,0.14,37.833333333333336,53.0,12.0,True
cfg_339,0.1,0.5,1.0,1.0,0.4,0.13,41.00000000000001,53.0,8.0,True
cfg_340,0.1,0.5,1.0,1.0,0.5499999999999999,0.15,41.00000000000001,53.0,8.0,True
cfg_341,0.1,0.5,1.0,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_342,0.1,0.5,1.0,1.0,0.85,0.14,41.00000000000001,53.0,8.0,True
cfg_343,0.1,0.5,1.0,1.0,1.0,0.15,38.233333333333334,53.0,12.0,True
cfg_344,0.1,0.5833333333333334,0.1,0.5,0.1,0.15,45.00666666666668,53.0,1.0,True
cfg_345,0.1,0.5833333333333334,0.1,0.5,0.25,0.14,47.009999999999984,53.0,0.0,True
cfg_346,0.1,0.5833333333333334,0.1,0.5,0.4,0.14,43.0,53.0,8.0,True
cfg_347,0.1,0.5833333333333334,0.1,0.5,0.5499999999999999,0.16,47.009999999999984,53.0,0.0,True
cfg_348,0.1,0.5833333333333334,0.1,0.5,0.7,0.15,47.009999999999984,53.0,0.0,True
cfg_349,0.1,0.5833333333333334,0.1,0.5,0.85,0.15,47.009999999999984,53.0,0.0,True
cfg_350,0.1,0.5833333333333334,0.1,0.5,1.0,0.15,43.94000000000001,53.0,1.0,True
cfg_351,0.1,0.5833333333333334,0.1,0.5833333333333334,0.1,0.14,46.30166666666664,53.0,0.0,True
cfg_352,0.1,0.5833333333333334,0.1,0.5833333333333334,0.25,0.13,46.30166666666664,53.0,0.0,True
cfg_353,0.1,0.5833333333333334,0.1,0.5833333333333334,0.4,0.16,46.30166666666664,53.0,0.0,True
cfg_354,0.1,0.5833333333333334,0.1,0.5833333333333334,0.5499999999999999,0.17,46.30166666666664,53.0,0.0,True
cfg_355,0.1,0.5833333333333334,0.1,0.5833333333333334,0.7,0.15,46.30166666666664,53.0,0.0,True
cfg_356,0.1,0.5833333333333334,0.1,0.5833333333333334,0.85,0.16,46.30166666666664,53.0,0.0,True
cfg_357,0.1,0.5833333333333334,0.1,0.5833333333333334,1.0,0.13,46.30166666666664,53.0,0.0,True
cfg_358,0.1,0.5833333333333334,0.1,0.6666666666666666,0.1,0.17,45.59333333333331,53.0,0.0,True
cfg_359,0.1,0.5833333333333334,0.1,0.6666666666666666,0.25,0.15,45.59333333333331,53.0,0.0,True
cfg_360,0.1,0.5833333333333334,0.1,0.6666666666666666,0.4,0.14,43.228888888888875,53.0,1.0,True
cfg_361,0.1,0.5833333333333334,0.1,0.6666666666666666,0.5499999999999999,0.15,42.33333333333333,53.0,8.0,True
cfg_362,0.1,0.5833333333333334,0.1,0.6666666666666666,0.7,0.16,43.228888888888875,53.0,1.0,True
cfg_363,0.1,0.5833333333333334,0.1,0.6666666666666666,0.85,0.15,45.59333333333331,53.0,0.0,True
cfg_364,0.1,0.5833333333333334,0.1,0.6666666666666666,1.0,0.16,45.59333333333331,53.0,0.0,True
cfg_365,0.1,0.5833333333333334,0.1,0.75,0.1,0.15,44.88499999999997,53.0,0.0,True
cfg_366,0.1,0.5833333333333334,0.1,0.75,0.25,0.15,42.339999999999975,53.0,1.0,True
cfg_367,0.1,0.5833333333333334,0.1,0.75,0.4,0.16,42.0,53.0,8.0,True
cfg_368,0.1,0.5833333333333334,0.1,0.75,0.5499999999999999,0.17,42.0,53.0,8.0,True
cfg_369,0.1,0.5833333333333334,0.1,0.75,0.7,0.14,44.88499999999997,53.0,0.0,True
cfg_370,0.1,0.5833333333333334,0.1,0.75,0.85,0.16,42.0,53.0,8.0,True
cfg_371,0.1,0.5833333333333334,0.1,0.75,1.0,0.17,44.88499999999997,53.0,0.0,True
cfg_372,0.1,0.5833333333333334,0.1,0.8333333333333333,0.1,0.15,39.897777777777755,53.0,7.0,True
cfg_373,0.1,0.5833333333333334,0.1,0.8333333333333333,0.25,0.13,41.66666666666667,53.0,8.0,True
cfg_374,0.1,0.5833333333333334,0.1,0.8333333333333333,0.4,0.21,41.451111111111096,53.0,1.0,True
cfg_375,0.1,0.5833333333333334,0.1,0.8333333333333333,0.5499999999999999,0.13,41.66666666666667,53.0,8.0,True
cfg_376,0.1,0.5833333333333334,0.1,0.8333333333333333,0.7,0.16,41.451111111111096,53.0,1.0,True
cfg_377,0.1,0.5833333333333334,0.1,0.8333333333333333,0.85,0.14,39.897777777777755,53.0,7.0,True
cfg_378,0.1,0.5833333333333334,0.1,0.8333333333333333,1.0,0.17,44.176666666666655,53.0,0.0,True
cfg_379,0.1,0.5833333333333334,0.1,0.9166666666666666,0.1,0.14,43.46833333333332,53.0,0.0,True
cfg_380,0.1,0.5833333333333334,0.1,0.9166666666666666,0.25,0.14,43.46833333333332,53.0,0.0,True
cfg_381,0.1,0.5833333333333334,0.1,0.9166666666666666,0.4,0.2,41.33333333333333,53.0,8.0,True
cfg_382,0.1,0.5833333333333334,0.1,0.9166666666666666,0.5499999999999999,0.14,43.46833333333332,53.0,0.0,True
cfg_383,0.1,0.5833333333333334,0.1,0.9166666666666666,0.7,0.14,43.46833333333332,53.0,0.0,True
cfg_384,0.1,0.5833333333333334,0.1,0.9166666666666666,0.85,0.17,43.46833333333332,53.0,0.0,True
cfg_385,0.1,0.5833333333333334,0.1,0.9166666666666666,1.0,0.15,43.46833333333332,53.0,0.0,True
cfg_386,0.1,0.5833333333333334,0.1,1.0,0.1,0.15,42.75999999999998,53.0,0.0,True
cfg_387,0.1,0.5833333333333334,0.1,1.0,0.25,0.15,42.75999999999998,53.0,0.0,True
cfg_388,0.1,0.5833333333333334,0.1,1.0,0.4,0.14,42.75999999999998,53.0,0.0,True
cfg_389,0.1,0.5833333333333334,0.1,1.0,0.5499999999999999,0.18,42.75999999999998,53.0,0.0,True
cfg_390,0.1,0.5833333333333334,0.1,1.0,0.7,0.14,42.75999999999998,53.0,0.0,True
cfg_391,0.1,0.5833333333333334,0.1,1.0,0.85,0.14,42.75999999999998,53.0,0.0,True
cfg_392,0.1,0.5833333333333334,0.1,1.0,1.0,0.13,41.00000000000001,53.0,8.0,True
cfg_393,0.1,0.5833333333333334,0.25,0.5,0.1,0.16,44.62499999999997,53.0,0.0,True
cfg_394,0.1,0.5833333333333334,0.25,0.5,0.25,0.15,44.62499999999997,53.0,0.0,True
cfg_395,0.1,0.5833333333333334,0.25,0.5,0.4,0.13,43.0,53.0,8.0,True
cfg_396,0.1,0.5833333333333334,0.25,0.5,0.5499999999999999,0.15,44.62499999999997,53.0,0.0,True
cfg_397,0.1,0.5833333333333334,0.25,0.5,0.7,0.15,43.0,53.0,8.0,True
cfg_398,0.1,0.5833333333333334,0.25,0.5,0.85,0.14,44.62499999999997,53.0,0.0,True
cfg_399,0.1,0.5833333333333334,0.25,0.5,1.0,0.14,44.62499999999997,53.0,0.0,True
cfg_400,0.1,0.5833333333333334,0.25,0.5833333333333334,0.1,0.16,41.777777777777764,53.0,1.0,True
cfg_401,0.1,0.5833333333333334,0.25,0.5833333333333334,0.25,0.14,43.91666666666664,53.0,0.0,True
cfg_402,0.1,0.5833333333333334,0.25,0.5833333333333334,0.4,0.22,43.91666666666664,53.0,0.0,True
cfg_403,0.1,0.5833333333333334,0.25,0.5833333333333334,0.5499999999999999,0.14,43.91666666666664,53.0,0.0,True
cfg_404,0.1,0.5833333333333334,0.25,0.5833333333333334,0.7,0.15,43.91666666666664,53.0,0.0,True
cfg_405,0.1,0.5833333333333334,0.25,0.5833333333333334,0.85,0.14,43.91666666666664,53.0,0.0,True
cfg_406,0.1,0.5833333333333334,0.25,0.5833333333333334,1.0,0.13,42.66666666666667,53.0,8.0,True
cfg_407,0.1,0.5833333333333334,0.25,0.6666666666666666,0.1,0.15,43.208333333333314,53.0,0.0,True
cfg_408,0.1,0.5833333333333334,0.25,0.6666666666666666,0.25,0.16,43.208333333333314,53.0,0.0,True
cfg_409,0.1,0.5833333333333334,0.25,0.6666666666666666,0.4,0.15,43.208333333333314,53.0,0.0,True
cfg_410,0.1,0.5833333333333334,0.25,0.6666666666666666,0.5499999999999999,0.14,43.208333333333314,53.0,0.0,True
cfg_411,0.1,0.5833333333333334,0.25,0.6666666666666666,0.7,0.18,43.208333333333314,53.0,0.0,True
cfg_412,0.1,0.5833333333333334,0.25,0.6666666666666666,0.85,0.18,42.33333333333333,53.0,8.0,True
cfg_413,0.1,0.5833333333333334,0.25,0.6666666666666666,1.0,0.14,43.208333333333314,53.0,0.0,True
cfg_414,0.1,0.5833333333333334,0.25,0.75,0.1,0.14,42.49999999999998,53.0,0.0,True
cfg_415,0.1,0.5833333333333334,0.25,0.75,0.25,0.14,42.49999999999998,53.0,0.0,True
cfg_416,0.1,0.5833333333333334,0.25,0.75,0.4,0.15,42.0,53.0,8.0,True
cfg_417,0.1,0.5833333333333334,0.25,0.75,0.5499999999999999,0.15,42.49999999999998,53.0,0.0,True
cfg_418,0.1,0.5833333333333334,0.25,0.75,0.7,0.16,42.49999999999998,53.0,0.0,True
cfg_419,0.1,0.5833333333333334,0.25,0.75,0.85,0.14,42.49999999999998,53.0,0.0,True
cfg_420,0.1,0.5833333333333334,0.25,0.75,1.0,0.14,42.49999999999998,53.0,0.0,True
cfg_421,0.1,0.5833333333333334,0.25,0.8333333333333333,0.1,0.14,41.79166666666666,53.0,0.0,True
cfg_422,0.1,0.5833333333333334,0.25,0.8333333333333333,0.25,0.15,41.66666666666667,53.0,8.0,True
cfg_423,0.1,0.5833333333333334,0.25,0.8333333333333333,0.4,0.13,41.66666666666667,53.0,8.0,True
cfg_424,0.1,0.5833333333333334,0.25,0.8333333333333333,0.5499999999999999,0.15,41.79166666666666,53.0,0.0,True
cfg_425,0.1,0.5833333333333334,0.25,0.8333333333333333,0.7,0.14,41.79166666666666,53.0,0.0,True
cfg_426,0.1,0.5833333333333334,0.25,0.8333333333333333,0.85,0.15,39.111111111111136,53.0,1.0,True
cfg_427,0.1,0.5833333333333334,0.25,0.8333333333333333,1.0,0.15,41.79166666666666,53.0,0.0,True
cfg_428,0.1,0.5833333333333334,0.25,0.9166666666666666,0.1,0.16,38.09722222222222,53.0,12.0,True
cfg_429,0.1,0.5833333333333334,0.25,0.9166666666666666,0.25,0.17,41.33333333333333,53.0,8.0,True
cfg_430,0.1,0.5833333333333334,0.25,0.9166666666666666,0.4,0.15,41.33333333333333,53.0,8.0,True
cfg_431,0.1,0.5833333333333334,0.25,0.9166666666666666,0.5499999999999999,0.16,41.08333333333332,53.0,0.0,True
cfg_432,0.1,0.5833333333333334,0.25,0.9166666666666666,0.7,0.16,41.33333333333333,53.0,8.0,True
cfg_433,0.1,0.5833333333333334,0.25,0.9166666666666666,0.85,0.15,41.33333333333333,53.0,8.0,True
cfg_434,0.1,0.5833333333333334,0.25,0.9166666666666666,1.0,0.16,41.08333333333332,53.0,0.0,True
cfg_435,0.1,0.5833333333333334,0.25,1.0,0.1,0.17,38.233333333333334,53.0,12.0,True
cfg_436,0.1,0.5833333333333334,0.25,1.0,0.25,0.14,41.00000000000001,53.0,8.0,True
cfg_437,0.1,0.5833333333333334,0.25,1.0,0.4,0.14,41.00000000000001,53.0,8.0,True
cfg_438,0.1,0.5833333333333334,0.25,1.0,0.5499999999999999,0.22,41.00000000000001,53.0,8.0,True
cfg_439,0.1,0.5833333333333334,0.25,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_440,0.1,0.5833333333333334,0.25,1.0,0.85,0.15,41.00000000000001,53.0,8.0,True
cfg_441,0.1,0.5833333333333334,0.25,1.0,1.0,0.14,40.374999999999986,53.0,0.0,True
cfg_442,0.1,0.5833333333333334,0.4,0.5,0.1,0.14,43.0,53.0,8.0,True
cfg_443,0.1,0.5833333333333334,0.4,0.5,0.25,0.17,43.0,53.0,8.0,True
cfg_444,0.1,0.5833333333333334,0.4,0.5,0.4,0.14,43.0,53.0,8.0,True
cfg_445,0.1,0.5833333333333334,0.4,0.5,0.5499999999999999,0.16,42.24000000000002,53.0,0.0,True
cfg_446,0.1,0.5833333333333334,0.4,0.5,0.7,0.14,43.0,53.0,8.0,True
cfg_447,0.1,0.5833333333333334,0.4,0.5,0.85,0.19,43.0,53.0,8.0,True
cfg_448,0.1,0.5833333333333334,0.4,0.5,1.0,0.15,42.24000000000002,53.0,0.0,True
cfg_449,0.1,0.5833333333333334,0.4,0.5833333333333334,0.1,0.13,42.66666666666667,53.0,8.0,True
cfg_450,0.1,0.5833333333333334,0.4,0.5833333333333334,0.25,0.16,42.66666666666667,53.0,8.0,True
cfg_451,0.1,0.5833333333333334,0.4,0.5833333333333334,0.4,0.17,42.66666666666667,53.0,8.0,True
cfg_452,0.1,0.5833333333333334,0.4,0.5833333333333334,0.5499999999999999,0.12,42.66666666666667,53.0,8.0,True
cfg_453,0.1,0.5833333333333334,0.4,0.5833333333333334,0.7,0.16,42.66666666666667,53.0,8.0,True
cfg_454,0.1,0.5833333333333334,0.4,0.5833333333333334,0.85,0.17,42.66666666666667,53.0,8.0,True
cfg_455,0.1,0.5833333333333334,0.4,0.5833333333333334,1.0,0.14,42.66666666666667,53.0,8.0,True
cfg_456,0.1,0.5833333333333334,0.4,0.6666666666666666,0.1,0.15,40.82333333333335,53.0,0.0,True
cfg_457,0.1,0.5833333333333334,0.4,0.6666666666666666,0.25,0.16,40.82333333333335,53.0,0.0,True
cfg_458,0.1,0.5833333333333334,0.4,0.6666666666666666,0.4,0.14,42.33333333333333,53.0,8.0,True
cfg_459,0.1,0.5833333333333334,0.4,0.6666666666666666,0.5499999999999999,0.15,42.33333333333333,53.0,8.0,True
cfg_460,0.1,0.5833333333333334,0.4,0.6666666666666666,0.7,0.16,42.33333333333333,53.0,8.0,True
cfg_461,0.1,0.5833333333333334,0.4,0.6666666666666666,0.85,0.14,42.33333333333333,53.0,8.0,True
cfg_462,0.1,0.5833333333333334,0.4,0.6666666666666666,1.0,0.14,42.33333333333333,53.0,8.0,True
cfg_463,0.1,0.5833333333333334,0.4,0.75,0.1,0.14,42.0,53.0,8.0,True
cfg_464,0.1,0.5833333333333334,0.4,0.75,0.25,0.12,42.0,53.0,8.0,True
cfg_465,0.1,0.5833333333333334,0.4,0.75,0.4,0.14,42.0,53.0,8.0,True
cfg_466,0.1,0.5833333333333334,0.4,0.75,0.5499999999999999,0.14,42.0,53.0,8.0,True
cfg_467,0.1,0.5833333333333334,0.4,0.75,0.7,0.2,40.11500000000001,53.0,0.0,True
cfg_468,0.1,0.5833333333333334,0.4,0.75,0.85,0.15,38.9,53.0,12.0,True
cfg_469,0.1,0.5833333333333334,0.4,0.75,1.0,0.13,42.0,53.0,8.0,True
cfg_470,0.1,0.5833333333333334,0.4,0.8333333333333333,0.1,0.14,41.66666666666667,53.0,8.0,True
cfg_471,0.1,0.5833333333333334,0.4,0.8333333333333333,0.25,0.14,39.40666666666669,53.0,0.0,True
cfg_472,0.1,0.5833333333333334,0.4,0.8333333333333333,0.4,0.14,41.66666666666667,53.0,8.0,True
cfg_473,0.1,0.5833333333333334,0.4,0.8333333333333333,0.5499999999999999,0.13,38.361111111111114,53.0,12.0,True
cfg_474,0.1,0.5833333333333334,0.4,0.8333333333333333,0.7,0.2,41.66666666666667,53.0,8.0,True
cfg_475,0.1,0.5833333333333334,0.4,0.8333333333333333,0.85,0.14,41.66666666666667,53.0,8.0,True
cfg_476,0.1,0.5833333333333334,0.4,0.8333333333333333,1.0,0.15,41.66666666666667,53.0,8.0,True
cfg_477,0.1,0.5833333333333334,0.4,0.9166666666666666,0.1,0.15,41.33333333333333,53.0,8.0,True
cfg_478,0.1,0.5833333333333334,0.4,0.9166666666666666,0.25,0.14,38.698333333333345,53.0,0.0,True
cfg_479,0.1,0.5833333333333334,0.4,0.9166666666666666,0.4,0.16,38.698333333333345,53.0,0.0,True
cfg_480,0.1,0.5833333333333334,0.4,0.9166666666666666,0.5499999999999999,0.15,41.33333333333333,53.0,8.0,True
cfg_481,0.1,0.5833333333333334,0.4,0.9166666666666666,0.7,0.14,41.33333333333333,53.0,8.0,True
cfg_482,0.1,0.5833333333333334,0.4,0.9166666666666666,0.85,0.21,38.09722222222222,53.0,12.0,True
cfg_483,0.1,0.5833333333333334,0.4,0.9166666666666666,1.0,0.15,41.33333333333333,53.0,8.0,True
cfg_484,0.1,0.5833333333333334,0.4,1.0,0.1,0.13,41.00000000000001,53.0,8.0,True
cfg_485,0.1,0.5833333333333334,0.4,1.0,0.25,0.14,38.233333333333334,53.0,12.0,True
cfg_486,0.1,0.5833333333333334,0.4,1.0,0.4,0.17,38.233333333333334,53.0,12.0,True
cfg_487,0.1,0.5833333333333334,0.4,1.0,0.5499999999999999,0.14,41.00000000000001,53.0,8.0,True
cfg_488,0.1,0.5833333333333334,0.4,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_489,0.1,0.5833333333333334,0.4,1.0,0.85,0.16,38.233333333333334,53.0,12.0,True
cfg_490,0.1,0.5833333333333334,0.4,1.0,1.0,0.14,38.233333333333334,53.0,12.0,True
cfg_491,0.1,0.5833333333333334,0.5499999999999999,0.5,0.1,0.2,43.0,53.0,8.0,True
cfg_492,0.1,0.5833333333333334,0.5499999999999999,0.5,0.25,0.15,39.855000000000025,53.0,0.0,True
cfg_493,0.1,0.5833333333333334,0.5499999999999999,0.5,0.4,0.15,42.266666666666666,53.0,2.0,True
cfg_494,0.1,0.5833333333333334,0.5499999999999999,0.5,0.5499999999999999,0.16,43.0,53.0,8.0,True
cfg_495,0.1,0.5833333333333334,0.5499999999999999,0.5,0.7,0.14,42.266666666666666,53.0,2.0,True
cfg_496,0.1,0.5833333333333334,0.5499999999999999,0.5,0.85,0.14,43.0,53.0,8.0,True
cfg_497,0.1,0.5833333333333334,0.5499999999999999,0.5,1.0,0.15,43.0,53.0,8.0,True
cfg_498,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.1,0.12,42.66666666666667,53.0,8.0,True
cfg_499,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.25,0.14,42.66666666666667,53.0,8.0,True
cfg_500,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.4,0.15,40.877777777777794,53.0,2.0,True
cfg_501,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.5499999999999999,0.14,42.66666666666667,53.0,8.0,True
cfg_502,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.7,0.14,42.66666666666667,53.0,8.0,True
cfg_503,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,0.85,0.17,42.66666666666667,53.0,8.0,True
cfg_504,0.1,0.5833333333333334,0.5499999999999999,0.5833333333333334,1.0,0.14,40.877777777777794,53.0,2.0,True
cfg_505,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.1,0.11,42.33333333333333,53.0,8.0,True
cfg_506,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.25,0.16,42.33333333333333,53.0,8.0,True
cfg_507,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.4,0.14,42.33333333333333,53.0,8.0,True
cfg_508,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.14,42.33333333333333,53.0,8.0,True
cfg_509,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.7,0.2,42.33333333333333,53.0,8.0,True
cfg_510,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,0.85,0.13,42.33333333333333,53.0,8.0,True
cfg_511,0.1,0.5833333333333334,0.5499999999999999,0.6666666666666666,1.0,0.15,42.33333333333333,53.0,8.0,True
cfg_512,0.1,0.5833333333333334,0.5499999999999999,0.75,0.1,0.16,42.0,53.0,8.0,True
cfg_513,0.1,0.5833333333333334,0.5499999999999999,0.75,0.25,0.13,38.9,53.0,12.0,True
cfg_514,0.1,0.5833333333333334,0.5499999999999999,0.75,0.4,0.17,38.9,53.0,12.0,True
cfg_515,0.1,0.5833333333333334,0.5499999999999999,0.75,0.5499999999999999,0.15,42.0,53.0,8.0,True
cfg_516,0.1,0.5833333333333334,0.5499999999999999,0.75,0.7,0.14,42.0,53.0,8.0,True
cfg_517,0.1,0.5833333333333334,0.5499999999999999,0.75,0.85,0.15,42.0,53.0,8.0,True
cfg_518,0.1,0.5833333333333334,0.5499999999999999,0.75,1.0,0.15,42.0,53.0,8.0,True
cfg_519,0.1,0.5833333333333334,0.5499999999999999,0.8333333333333333,0.1,0.17,41.66666666666667,53.0,8.0,True
